PropertyID,VendorID,Address,Size_sf,Available_sf,QuartersTrackedInDatabase,EstimatedCompletionYearQuarter,YearQuarterGroundBroken,BuildingStatusCode,SubPropertyType,buildingName,complex,Latitude,Longitude,CeilingHeight,MarketCode,coords,address_coords,mid_coords
1652887966,2,"1400 Senoia Rd  Tyrone, GA 30290",30000,30000,1,2025.1,2024.1,UC,W,74 S BUSINESS PARK - 200, ,33.493502,-84.580774,24,ATLANT,"33.493502,-84.580774","33.493521,-84.580563","33.4935115,-84.5806685"
1652909449,2,"4553 J D Mouser Pky  Alvarado, TX 76009",13800,7200,3,2024.2,2023.1,UC,W, , ,32.51874554,-97.15456682,32,FORTWO,"32.51874554,-97.15456682","32.51874554,-97.15456682","32.51874554,-97.15456682"
1652914737,2,"7605 Factory Shoals SW   Austell, GA 30168",117036,117036,2,2024.4,2023.4,UC,W,FACTORY SHOALS DISTRIBUTION CENTER, ,33.7665455,-84.592286,32,ATLANT,"33.7665455,-84.592286","33.77656442,-84.57635328","33.77155496,-84.58431964"
1652891630,2,"3651 Allen Ave  Arlington, TX 76014",173243,173243,6,2024.2,2023.2,UC,W,BUILDING 3,PROLOGIS NEW YORK AVE,32.685557,-97.0826494,36,FORTWO,"32.685557,-97.0826494","32.685776,-97.083932","32.6856665,-97.0832907"
1652901444,2,"Interstate 35 & Bear Cree Rd  Lancaster, TX 75146",276880,276880,1,2024.3,2024.1,UC,W,--streetnum is:   to   | building name is C5LC AT I-35 BUILDING B, ,32.5611626,-96.8214461,36,DALLAS,"32.5611626,-96.8214461","32.5607809,-96.8226094","32.56097175,-96.82202775"
1652924617,2,"US HWY 64 W   Staley, NC 27355",150000,0,1,2024.3,2023.3,UC,W, , ,35.7470398,-79.5345753,0,RALEIG,"35.7470398,-79.5345753","35.74351397,-79.55123962","35.74527689,-79.54290746"
1652924375,2,"3770 Francis Cir  Alpharetta, GA 30004",15000,0,1,2024.4,2023.2,UC,W,BUILDING 300, ,34.146663,-84.244045,0,ATLANT,"34.146663,-84.244045","34.146663,-84.244045","34.146663,-84.244045"
1652909452,2,"4549 J D Mouser Pky  Alvarado, TX 76009",13800,13800,3,2024.3,2023.1,UC,W, , ,32.5207139,-97.1560565,20,FORTWO,"32.5207139,-97.1560565","32.51867575,-97.15452115","32.51969483,-97.15528882"
1652860462,2,"Queens Court West   Upper Marlboro, MD 20774",301392,301392,4,2026.1,2024.1,UC,W,--streetnum is:   to   | building name is BUILDING 11 -  NATIONAL CAPITAL BUSINESS PARK,NATIONAL CAPITAL BUSINESS PARK,38.8739873,-76.7329563,36,WASHIN,"38.8739873,-76.7329563","38.87155847,-76.72323819","38.87277289,-76.72809725"
1652885001,2,"21301 NW 47th Ave  Miami Gardens, FL 33055",794230,397063,8,2025.1,2022.2,UC,W,"PHASE II, BUILDING B",BRIDGE POINT COMMERCE CENTER,25.9684502,-80.2792625,36,MIAMI,"25.9684502,-80.2792625","25.93949873,-80.27749658","25.95397447,-80.27837954"
1652897775,2,"3605 NW 112 Ave  Doral, FL 33172",425472,425472,2,2025.1,2023.4,UC,W,BRIDGE POINT DORAL BUILDING 2,BRIDGE POINT DORAL,25.8089838,-80.3741862,36,MIAMI,"25.8089838,-80.3741862","25.80085475,-80.37735305","25.80491927,-80.37576963"
1652881829,2,"Louie Pepper Dr  Clinton, MD 20735",108000,0,6,2024.2,2022.4,UC,W,--streetnum is:   to   | building name is BUILDING 1, ,38.7786245,-76.8658466,32,WASHIN,"38.7786245,-76.8658466","38.740267,-76.902236","38.75944575,-76.8840413"
1652876296,2,"10835 Hazelbrand Rd  Covington, GA 30014",500000,500000,6,2024.2,2022.4,UC,W,EAST ATLANTA LOGISTICS CENTER II, ,33.6233174,-83.8143792,36,ATLANT,"33.6233174,-83.8143792","33.623138,-83.815555","33.6232277,-83.8149671"
1652894900,2,"14800 Blue Mound Rd  Fort Worth, TX 76177",1076459,0,7,2024.4,2023.2,UC,W,ALLIANCE WESTPORT 25, ,33.0025506,-97.3402553,40,FORTWO,"33.0025506,-97.3402553","33.00964287,-97.31779786","33.00609673,-97.32902658"
1652903659,2,"8100 NW 74th St  Medley, FL 33166",147278,105171,5,2024.2,2022.1,UC,W,PALMETTO 74 BUILDING A,PALMETTO 74,25.840408,-80.328905,36,MIAMI,"25.840408,-80.328905","25.840408,-80.328905","25.840408,-80.328905"
1652908543,2,"54 Distribution Dr  Port Wentworth, GA 31407",332450,332450,3,2024.2,2023.1,UC,W,B,CROSSGATE INDUSTRIAL PARK,32.153951,-81.172821,36,SAVANN,"32.153951,-81.172821","32.10417195,-81.20774465","32.12906148,-81.19028282"
1652877922,2,"4334 N 100 E Pky  Brownsburg, IN 46112",169000,0,5,2024.3,2023.1,UC,W,BUILDING 4,BROWNSBURG LOGISTICS PARK,39.8281661,-86.3481784,32,INDIAN,"39.8281661,-86.3481784","39.82683319,-86.36315167","39.82749965,-86.35566503"
1652913313,2,"7501 Factory Shoals Rd  Austell, GA 30168",115650,115650,1,2025.1,2024.1,UC,W,20W FACTORY SHOALS COMMERCE CENTER, ,33.76996889,-84.5890832,32,ATLANT,"33.76996889,-84.5890832","33.76999114,-84.58904918","33.76998002,-84.58906619"
1652912215,2,"585 International Golf Pky  St Augustine, FL 32095",24000,4500,3,2024.3,2023.2,UC,W,BLDG 1, ,30.0069458,-81.4048096,0,JACKSO,"30.0069458,-81.4048096","30.00748474,-81.40453073","30.00721527,-81.40467016"
1652887788,2,"121 Technology Park   Allen, TX 75013",33116,33116,4,2024.2,2023.2,UC,W,#ERROR!,121 TECHNOLOGY PARK,33.1475221,-96.6669868,28,DALLAS,"33.1475221,-96.6669868","33.13179495,-96.71239407","33.13965853,-96.68969044"
1652878259,2,"1511 Zoo Pky  Jacksonville, FL 32218",1003200,0,8,2024.3,2022.2,UC,W,BUILDING E, ,30.425388,-81.616574,40,JACKSO,"30.425388,-81.616574","30.41370868,-81.61973658","30.41954834,-81.61815529"
1652904759,2,"9209 Palm River Rd  Tampa, FL 33619",85500,85500,3,2024.2,2023.3,UC,W,EAST TAMPA COMMERCE CENTER BLDG 200,EAST TAMPA COMMERCE CENTER,27.9439308,-82.351874,32,TAMPA,"27.9439308,-82.351874","27.9420867,-82.3506333","27.94300875,-82.35125365"
1652901960,2,"1950 Fulenwider Rd  Gainesville, GA 30507",250990,250990,4,2024.4,2023.2,UC,W,GAINESVILLE 85 BUSINESS CENTER- BUILDING 200, ,34.2131228,-83.7771262,32,ATLANT,"34.2131228,-83.7771262","34.2391769,-83.7852558","34.22614985,-83.781191"
1652924372,2,"3770 Francis Cir  Alpharetta, GA 30004",32500,0,1,2024.4,2023.2,UC,W,BUILDING 100, ,34.146663,-84.244045,20,ATLANT,"34.146663,-84.244045","34.146663,-84.244045","34.146663,-84.244045"
856318126,2,"Furnace Rd  Lorton, VA 22079",88322,88322,5,2024.3,2023.1,UC,W,#ERROR!,GUNSTON DISTRIBUTION CENTER,38.6779645,-77.2357263,32,WASHIN,"38.6779645,-77.2357263","38.67086227,-77.23829312","38.67441339,-77.23700971"
1652893067,2,"15826 Gateway Dr  Frisco, TX 75035",76480,76480,3,2024.2,2023.3,UC,W,STAR COMMERCE CENTER V, ,33.2084276,-96.8120732,28,DALLAS,"33.2084276,-96.8120732","33.20907835,-96.80879361","33.20875297,-96.8104334"
1652914259,2,"E COUNTY ROAD 300 N Hwy  New Castle, IN 47362",150000,0,3,2024.2,2022.4,UC,W,#ERROR!, ,39.9778319,-85.3826385,0,INDIAN,"39.9778319,-85.3826385","39.975437,-85.3851","39.97663445,-85.38386925"
1652926524,2,"SEC Loop of 820 & N Beach   Haltom City, TX 76137",136473,136473,1,2025.1,2024.1,UC,W,--streetnum is:   to   | building name is MERCANTILE 820 LOGISTICS PARK - BUILDING 2,MERCANTILE 820 LOGISTICS PARK,32.8359535,-97.2880526,32,FORTWO,"32.8359535,-97.2880526","32.8391405,-97.30051735","32.837547,-97.29428498"
1652900990,2,"2212 SE Loop 820   Fort Worth, TX 76112",11250,11250,3,2024.2,2023.2,UC,W,B, ,32.6607717,-97.274505,0,FORTWO,"32.6607717,-97.274505","32.66731486,-97.29804465","32.66404328,-97.28627482"
1652886053,2,"4255 Cantrell Rd NW Acworth, GA 30101",26000,20000,7,2024.2,2023.4,UC,W, , ,34.06148,-84.653499,0,ATLANT,"34.06148,-84.653499","34.06148,-84.653499","34.06148,-84.653499"
1652905347,2,"3155 N Highway 161   Grand Prairie, TX 75050",52536,52536,2,2024.3,2023.4,UC,W,BUILDING B,COMMERCE CENTER 161,32.801436,-97.016799,0,FORTWO,"32.801436,-97.016799","32.79263695,-97.01835285","32.79703647,-97.01757593"
1652904663,2,"7057 Weber Blvd  Ladson, SC 29456",130000,0,5,2024.4,2023.3,UC,W, , ,32.95723845,-80.11180999,0,CHRLTN,"32.95723845,-80.11180999","32.95723845,-80.11180999","32.95723845,-80.11180999"
1652927322,2,"Lysander Ln  Mebane, NC 27302",40000,0,1,2024.2,2023.3,UC,W, , ,36.0772541,-79.2350759,0,RALEIG,"36.0772541,-79.2350759","36.0741201,-79.2346213","36.0756871,-79.2348486"
1652905863,2,"895 Gateway Dr  Apex, NC 27502",138079,138079,5,2024.4,2023.1,UC,W,BUILDING 1,APEX GATEWAY,35.7436235,-78.9488373,32,RALEIG,"35.7436235,-78.9488373","35.72396089,-78.86984438","35.73379219,-78.90934084"
1652897492,2,"1500 N Mayhill Rd  Denton, TX 76208",91745,91745,3,2024.3,2023.3,UC,W,MAYHILL 380 BUSINESS PARK - BUILDING 1, ,33.21355139,-97.08342433,0,DALLAS,"33.21355139,-97.08342433","33.2313223,-97.0823322","33.22243685,-97.08287827"
1652908068,2,"38201 W 187th St  Gardner, KS 66030",20000,0,1,2024.4,2024.1,UC,W, , ,38.7898902,-94.9476775,0,KANSAS,"38.7898902,-94.9476775","38.78605951,-94.9331518","38.78797486,-94.94041465"
1652866361,2,"Leora & ST HWY 121   Lewisville, TX 75067",23400,0,4,2025.1,2023.3,UC,W,--streetnum is:   to   | building name is BUILDING 4, ,33.0580896,-96.9102844,0,DALLAS,"33.0580896,-96.9102844","32.99387472,-96.96777577","33.02598216,-96.93903008"
1652918145,2,"2100 Mustang Ct  Southlake, TX 76092",188132,188132,2,2025.1,2023.4,UC,W,BUILDING 2,CONSTELLATION MUSTANG CROSSING,32.9210172,-97.1188819,32,FORTWO,"32.9210172,-97.1188819","32.9211003,-97.117315","32.92105875,-97.11809845"
1652919242,2,"2501 Melody Hills Ln  Fort Worth, TX 76137",68554,0,2,2024.3,2023.3,UC,W, , ,32.8331546,-97.3112894,0,FORTWO,"32.8331546,-97.3112894","32.833226,-97.311245","32.8331903,-97.3112672"
1652926528,2,"SEC Loop 820 & N Beach St   Haltom City, TX 76117",160586,160586,1,2025.1,2024.1,UC,W,--streetnum is:   to   | building name is MERCANTILE 820 LOGISTICS PARK - BUILDING 3,MERCANTILE 820 LOGISTICS PARK,32.8382208,-97.2860735,32,FORTWO,"32.8382208,-97.2860735","32.83929907,-97.28974006","32.83875993,-97.28790678"
1652887969,2,"1400 Senoia Rd  Tyrone, GA 30290",30000,30000,1,2025.1,2024.1,UC,W,74 S BUSINESS PARK - 300, ,33.493502,-84.580774,24,ATLANT,"33.493502,-84.580774","33.493521,-84.580563","33.4935115,-84.5806685"
1652893674,2,"County Road 212   Forney, TX 75126",430436,430436,7,2024.2,2022.3,UC,W,--streetnum is:   to   | building name is BUILDING 1,PLATFORM 80 / 20,32.7343446,-96.4225887,36,DALLAS,"32.7343446,-96.4225887","32.73609809,-96.42358139","32.73522134,-96.42308504"
1652844747,2,"3861 Grant Rd  Ellenwood, GA 30294",10920,0,5,2024.4,2023.1,UC,W, , ,33.64561,-84.30362,0,ATLANT,"33.64561,-84.30362","33.645529,-84.303638","33.6455695,-84.303629"
1652865885,2,"2105 Buford Hwy  Buford, GA 30518",494804,494804,11,2024.2,2022.1,UC,W,DOWNTOWN BUFORD LOGISTICS CENTER, ,34.109816,-83.9989669,36,ATLANT,"34.109816,-83.9989669","34.109326,-83.997058","34.109571,-83.99801245"
1652894970,2,"500 West Dennis Ave  Olathe, KS 66061",16000,0,7,2024.2,2022.3,UC,W, , ,38.86917387,-94.81266454,0,KANSAS,"38.86917387,-94.81266454","38.86918287,-94.8268346","38.86917837,-94.81974957"
1652892616,2,"3101 NW Centre   Fort Worth, TX 76135",221444,0,7,2024.2,2022.3,UC,W,BUILDING A,FORT WEST COMMERCE CENTER,32.8043632,-97.4344194,36,FORTWO,"32.8043632,-97.4344194","32.804742,-97.432896","32.8045526,-97.4336577"
1652917325,2,"1303 Industrial Dr  Royse City, TX 75189",10000,10000,2,2024.2,2023.4,UC,W, , ,32.9851225,-96.3048778,0,DALLAS,"32.9851225,-96.3048778","32.985137,-96.304253","32.98512975,-96.3045654"
1652926522,2,"SEC Loop 820 & N Beach St   Haltom City, TX 76137",136468,136468,1,2025.1,2024.1,UC,W,--streetnum is:   to   | building name is MERCANTILE 820 LOGISTICS PARK - BUILDING 1,MERCANTILE 820 LOGISTICS PARK,32.8358943,-97.2891925,32,FORTWO,"32.8358943,-97.2891925","32.839289,-97.2904493","32.83759165,-97.2898209"
1652914963,2,"5640 Eden Rd  Kennedale, TX 76060",10000,10000,1,2024.2,2024.1,UC,W, , ,32.632815,-97.198121,0,FORTWO,"32.632815,-97.198121","32.632815,-97.198121","32.632815,-97.198121"
1652905445,2,"1  Pky  Jacksonville, FL 32226",198000,198000,1,2025.1,2023.4,UC,W,--streetnum is: Bldg. 1 to   | building name is  , ,30.4102478,-81.6318584,0,JACKSO,"30.4102478,-81.6318584","30.45006049,-81.57336802","30.43015414,-81.60261321"
1652891783,2,"2516 Logistics   Indianapolis, IN 46234",332240,332240,5,2024.3,2022.4,UC,W,AVON LANDINGS COMMERCE PARK,AVON LANDINGS COMMERCE PARK,39.7965082,-86.352,32,INDIAN,"39.7965082,-86.352","39.8009487,-86.3180965","39.79872845,-86.33504825"
1652823299,2,"1100 Bold Ruler Rd  Justin, TX 76247",1042000,0,6,2024.3,2022.4,UC,W,BLDG 7,INTERMODAL LOGISTICS CENTER,33.0136959,-97.3341759,40,FORTWO,"33.0136959,-97.3341759","33.0240444,-97.3492971","33.01887015,-97.3417365"
1652900994,2,"2232 SE Loop 820   Fort Worth, TX 76140",53780,53780,3,2024.2,2023.2,UC,W,D, ,32.6607717,-97.274505,0,FORTWO,"32.6607717,-97.274505","32.66721641,-97.29782632","32.66399406,-97.28616566"
1652887677,2,"1401 E Lookout Dr  Richardson, TX 75082",102273,102273,7,2024.3,2022.3,UC,W,BUILDING A, ,32.9862717,-96.6961283,28,DALLAS,"32.9862717,-96.6961283","32.9858398,-96.6968063","32.98605575,-96.6964673"
1652863265,2,"2305 Edgewood Ave N Jacksonville, FL 32254",154800,154800,2,2024.4,2023.4,UC,W,W. 12TH AND EDGEWOOD,W. 12TH AND EDGEWOOD,30.3527633,-81.7299833,32,JACKSO,"30.3527633,-81.7299833","30.3527633,-81.7299833","30.3527633,-81.7299833"
1652918829,2,"4573 J D Mouser Pky  Alvarado, TX 76009",16000,16000,2,2024.2,2023.1,UC,W, , ,32.5201564,-97.1561828,0,FORTWO,"32.5201564,-97.1561828","32.51909452,-97.15479521","32.51962546,-97.155489"
1652887799,2,"121 Technology Park   Allen, TX 75013",85383,85383,2,2024.4,2023.4,UC,W,#ERROR!,121 TECHNOLOGY PARK,33.1465689,-96.6662791,32,DALLAS,"33.1465689,-96.6662791","33.13179495,-96.71239407","33.13918193,-96.68933659"
1652915194,2,"TX SH 180 & Boswell Dr  Fort Worth, TX 76112",116541,116541,3,2024.3,2023.3,UC,W,#ERROR!, ,32.7325911,-97.1976841,0,FORTWO,"32.7325911,-97.1976841","32.72908,-97.193321","32.73083555,-97.19550255"
1652901405,2,"1801 N Masch Branch Rd  Denton, TX 76207",51840,51840,6,2024.2,2023.2,UC,W,BUILDING 1,M380 BUSINESS PARK,33.234917,-97.197974,0,DALLAS,"33.234917,-97.197974","33.234917,-97.197974","33.234917,-97.197974"
1652891217,2,"2510 Whiteland   Whiteland, IN 46184",431460,431460,4,2024.2,2022.4,UC,W,I-65 WHITELAND, ,39.55056687,-86.05488946,40,INDIAN,"39.55056687,-86.05488946","39.55056691,-86.05488581","39.55056689,-86.05488764"
1652895806,2,"SEC Lancaster Hutchins Rd Rd  Lancaster, TX 75134",177320,177320,2,2024.3,2023.4,UC,W,#ERROR!,WINTERGREEN LOGISTICS CENTER,32.6149835,-96.7336921,32,DALLAS,"32.6149835,-96.7336921","32.630032,-96.7316035","32.62250775,-96.7326478"
1652906893,2,"Kroger Drive   Forney, TX 75126",100000,0,3,2024.2,2023.2,UC,W,#ERROR!, ,32.7471537,-96.4420613,40,DALLAS,"32.7471537,-96.4420613","32.74853681,-96.44777998","32.74784526,-96.44492064"
1652915198,2,"TX SH 180 & Boswell Dr  Fort Worth, TX 76112",202242,202242,3,2024.3,2023.3,UC,W,--streetnum is:   to   | building name is C, ,32.7326017,-97.1949056,36,FORTWO,"32.7326017,-97.1949056","32.72908,-97.193321","32.73084085,-97.1941133"
1652903914,2,"5830 Graham Rd  Whiteland, IN 46184",341512,341512,3,2024.2,2022.4,UC,W,BUILDING 3B,MOHR LOGISTICS PARK,39.56219624,-86.05704771,36,INDIAN,"39.56219624,-86.05704771","39.56219624,-86.05704771","39.56219624,-86.05704771"
1652907044,2,"765 E GA 16 Highway   Newnan, GA 30263",271111,271111,2,2024.3,2023.3,UC,W,--streetnum is: 765-775 to   | building name is COWETA COMMERCE CENTER, ,33.332142,-84.756489,32,ATLANT,"33.332142,-84.756489","33.332186,-84.756469","33.332164,-84.756479"
1652912221,2,"545 International Golf Pky  St Augustine, FL 32095",24000,4500,3,2024.3,2023.2,UC,W,BLDG 2, ,30.0074847,-81.4045307,0,JACKSO,"30.0074847,-81.4045307","30.00748474,-81.40453073","30.00748472,-81.40453071"
1652881306,2,"State Highway 121   Melissa, TX 75454",47450,3000,2,2024.3,2023.4,UC,W,#ERROR!, ,33.3033692,-96.5304281,16,DALLAS,"33.3033692,-96.5304281","33.29819724,-96.53667565","33.30078322,-96.53355188"
1652900840,2,"4600 S Hardin Blvd  McKinney, TX 75070",76433,0,5,2024.2,2023.1,EX,W,BUILDING 1,MCKINNEY 121,33.1523794,-96.6658438,0,DALLAS,"33.1523794,-96.6658438","33.154637,-96.665078","33.1535082,-96.6654609"
1652897804,2,"1525 Airport Blvd  Mesquite, TX 75181",342196,342196,4,2024.4,2023.2,EX,W,BUILDING 4, ,32.7512773,-96.53358877,36,DALLAS,"32.7512773,-96.53358877","32.75116562,-96.53359082","32.75122146,-96.53358979"
1652907619,2,"4831 W Northgate Dr  Irving, TX 75062",65960,65960,2,2024.3,2023.4,UC,W, , ,32.85713722,-97.01746386,35,DALLAS,"32.85713722,-97.01746386","32.85713722,-97.01746386","32.85713722,-97.01746386"
1652869287,2,"4925 E Renfro St  Alvarado, TX 76009",47500,0,8,2024.2,2023.1,UC,W, , ,32.4746854,-97.2387887,0,FORTWO,"32.4746854,-97.2387887","32.4746854,-97.2387887","32.4746854,-97.2387887"
1652881109,2,"US 136 and Northfield Dr  Brownsburg, IN 46112",239157,105057,6,2024.3,2022.1,UC,W,#ERROR!, ,39.8514883,-86.4184832,32,INDIAN,"39.8514883,-86.4184832","39.833831,-86.371186","39.84265965,-86.3948346"
1652851823,2,"2801 S Airfield Dr  Dallas, TX 75203",202492,0,10,2024.4,2021.4,UC,W,BUILDING 4, ,32.8654799,-97.0248723,32,DALLAS,"32.8654799,-97.0248723","32.86698038,-97.02039208","32.86623014,-97.02263219"
1652918834,2,"4556 J D Mouser Pky  Alvarado, TX 76009",10000,10000,2,2024.3,2023.1,UC,W, , ,32.5206741,-97.1565796,0,FORTWO,"32.5206741,-97.1565796","32.51895335,-97.154581","32.51981372,-97.1555803"
1652913825,2,"3405 International Golf Pky  Saint Augustine, FL 32092",205700,205700,1,2024.3,2023.4,UC,W,--streetnum is: 3405B to   | building name is BUILDING 2,IGP/95 LOGISTICS PARK,29.967343,-81.4807142,32,JACKSO,"29.967343,-81.4807142","29.9682312,-81.4795761","29.9677871,-81.48014515"
1652927331,2,"500 Buckhorn Rd  Mebane, NC 27302",80000,0,1,2024.2,2023.1,UC,W, , ,36.07723,-79.22518,0,RALEIG,"36.07723,-79.22518","36.077201,-79.225173","36.0772155,-79.2251765"
1652909835,2,"1015 Dry Pond Rd  Jefferson, GA 30549",497094,497094,2,2024.3,2023.4,UC,W,JEFFERSON 85 LOGISTICS CENTER, ,34.1870826,-83.5801327,40,ATLANT,"34.1870826,-83.5801327","34.188734,-83.578116","34.1879083,-83.57912435"
1652887791,2,"121 Technology Park   Allen, TX 75013",134850,134850,2,2024.4,2023.4,UC,W,--streetnum is:   to   | building name is BUILDING C,121 TECHNOLOGY PARK,33.1471998,-96.6675789,32,DALLAS,"33.1471998,-96.6675789","33.13179495,-96.71239407","33.13949738,-96.68998648"
1652923078,2,"6850 Cedar Ranch dr  Dallas, TX 75241",59970,59970,1,2024.2,2023.4,UC,W, , ,32.6533336,-96.7641291,32,DALLAS,"32.6533336,-96.7641291","32.6533336,-96.7641291","32.6533336,-96.7641291"
1652874907,2,"Laird Rd And Bill Carruth Pky  Hiram, GA 30141",367360,0,2,2024.3,2023.2,UC,W,#ERROR!,SILVER COMET INDUSTRIAL PARK,33.8557475,-84.7713759,32,ATLANT,"33.8557475,-84.7713759","33.855802,-84.766762","33.85577475,-84.76906895"
1652839828,2,"610 Bloomingdale Rd  Bloomingdale, GA 31302",306340,306340,3,2024.2,2023.1,UC,W,LOGISTICS 16 - BLDG 250,LOGISTICS 16 @ OTTAWA FARMS,32.115913,-81.298102,36,SAVANN,"32.115913,-81.298102","32.12207289,-81.30425486","32.11899295,-81.30117843"
1652920804,2,"17265 Harger Ct  Noblesville, IN 46060",27900,21900,2,2024.4,2023.4,UC,W, , ,40.039949,-85.984713,22,INDIAN,"40.039949,-85.984713","40.039949,-85.984713","40.039949,-85.984713"
1652884453,2,"300 W Wintergreen Rd  Hutchins, TX 75141",560030,560030,3,2024.4,2023.3,UC,W, , ,32.626482,-96.705454,40,DALLAS,"32.626482,-96.705454","32.626705,-96.705928","32.6265935,-96.705691"
1652914147,2,"6533 McEver Rd  Flowery Branch, GA 30542",221590,221590,2,2024.2,2023.2,UC,W,BUFORD TRADE CENTER, ,34.165075,-83.958056,0,ATLANT,"34.165075,-83.958056","34.165075,-83.958056","34.165075,-83.958056"
1652880824,2,"196th Street And US-31   Westfield, IN 46074",55000,55000,4,2024.2,2023.2,UC,W,--streetnum is:   to   | building name is NORTHPOINT SITE 3, ,40.0840867,-86.1122503,24,INDIAN,"40.0840867,-86.1122503","40.07219355,-86.12748095","40.07814013,-86.11986563"
1652905443,2,"2  Pky  Jacksonville, FL 32226",198000,198000,2,2024.4,2023.4,UC,W,--streetnum is: Bldg. 2 to   | building name is  , ,30.4087166,-81.6338836,0,JACKSO,"30.4087166,-81.6338836","30.40494088,-81.64926691","30.40682874,-81.64157525"
1652903636,2,"735 Autonomous Dr  Ridgeville, SC 29472",545000,545000,4,2024.4,2023.2,UC,W,CAMP HALL COMMERCE PARK- CAMPUS 5, ,33.1439311,-80.2816458,40,CHRLTN,"33.1439311,-80.2816458","33.14366218,-80.28077831","33.14379664,-80.28121205"
1652909360,2,"1001 Douglas Hills Rd  Lithia Springs, GA 30122",110788,110788,2,2024.4,2023.4,UC,W,BUILDING 400,DOUGLAS HILLS LOGISTIC CENTER,33.75886602,-84.61110536,32,ATLANT,"33.75886602,-84.61110536","33.75886602,-84.61110536","33.75886602,-84.61110536"
1652899160,2,"8838 E    Avon, IN 46123",1008891,1008891,5,2024.4,2022.4,UC,W,BUILDING 1, ,39.76330751,-86.36514471,40,INDIAN,"39.76330751,-86.36514471","39.7635885,-86.35251374","39.76344801,-86.35882922"
1652908410,2,"Chalice Drive   Plano, TX 75024",20000,0,3,2024.3,2023.1,UC,W,#ERROR!, ,33.0592366,-96.813021,28,DALLAS,"33.0592366,-96.813021","33.05726236,-96.81729823","33.05824948,-96.81515961"
1652901733,2,"540 S Town East Blvd  Mesquite, TX 75149",193800,193800,5,2024.2,2023.2,UC,W,TOWN EAST JUNCTION 540, ,32.77574276,-96.64649895,36,DALLAS,"32.77574276,-96.64649895","32.775717,-96.64482","32.77572988,-96.64565948"
1652907116,2,"2305 Edgewood Ave N Jacksonville, FL 32254",96037,96037,2,2024.4,2023.4,UC,W,W. 12TH AND EDGEWOOD,W. 12TH AND EDGEWOOD,30.3527633,-81.7299833,32,JACKSO,"30.3527633,-81.7299833","30.3527633,-81.7299833","30.3527633,-81.7299833"
1652918143,2,"2100 Mustang Ct  Southlake, TX 76092",134401,134401,2,2025.1,2023.4,UC,W,BUILDING 1, ,32.9219764,-97.1188739,32,FORTWO,"32.9219764,-97.1188739","32.9211003,-97.117315","32.92153835,-97.11809445"
1652896733,2,"1228 Sage Hill Pky  Forney, TX 75126",264940,264940,7,2024.3,2023.2,UC,W,BUILDING 3,GATEWAY CROSSING LOGISTICS PARK,32.7256115,-96.3935098,36,DALLAS,"32.7256115,-96.3935098","32.73187068,-96.39040231","32.72874109,-96.39195606"
1652907350,2,"13817 US Highway 380  W Krum, TX 76249",18000,0,3,2024.4,2022.4,UC,W, , ,33.234246,-97.285016,18,FORTWO,"33.234246,-97.285016","33.234246,-97.285016","33.234246,-97.285016"
1652872727,2,"Tramore Pointe Pky  Austell, GA 30106",47500,0,3,2024.2,2023.3,UC,W, , ,33.8596949,-84.6231074,0,ATLANT,"33.8596949,-84.6231074","33.8615225,-84.6235536","33.8606087,-84.6233305"
1652888086,2,"328 Clay Rd   Sunnyvale, TX 75182",182369,182369,4,2024.3,2023.2,UC,W,SUNNYVALE CROSSING, ,32.768974,-96.557529,36,DALLAS,"32.768974,-96.557529","32.76897,-96.557539","32.768972,-96.557534"
856328172,2,"350 Raco Pky  Pendergrass, GA 30567",538450,538450,5,2024.4,2023.3,UC,W,BUILDING 1,JACKSON 85 NORTH BUSINESS PARK,34.19590378,-83.60250092,40,ATLANT,"34.19590378,-83.60250092","34.195866,-83.6025723","34.19588489,-83.60253661"
1652902387,2,"SW 142nd Ave & 336th St  Homestead, FL 33035",69681,1989,4,2024.4,2023.4,UC,W,#ERROR!, ,25.4563272,-80.4203894,20,MIAMI,"25.4563272,-80.4203894","25.4555295,-80.4106965","25.45592835,-80.41554295"
1652901399,2,"1801 N Masch Branch Rd  Denton, TX 76207",43680,43680,5,2024.2,2023.2,UC,W,BUILDING 3,M380 BUSINESS PARK,33.234917,-97.197974,0,DALLAS,"33.234917,-97.197974","33.234917,-97.197974","33.234917,-97.197974"
1652895441,2,"2355 Imeson Rd  Jacksonville, FL 32220",12000,12000,5,2024.2,2023.3,UC,W, , ,30.3556292,-81.7725615,18,JACKSO,"30.3556292,-81.7725615","30.35170238,-81.77283445","30.35366579,-81.77269797"
1652851306,2,"Route 33   Bethlehem, PA 18045",150000,150000,3,2024.4,2023.1,UC,W,--streetnum is:   to   | building name is BUILDING 3,PENN CENTER 33,40.670453,-75.297923,0,ALLENT,"40.670453,-75.297923","40.65953009,-75.29145287","40.66499154,-75.29468793"
1652908587,2,"9020 State Ave  Kansas City, KS 66112",150000,0,3,2024.2,,UC,W, , ,39.117614,-94.793373,0,KANSAS,"39.117614,-94.793373","39.117614,-94.793373","39.117614,-94.793373"
1652888177,2,"2413 Peppermill Dr  Glen Burnie, MD 21061",106700,106700,3,2024.2,2023.3,UC,W, , ,39.15953394,-76.67239589,32,BALTIM,"39.15953394,-76.67239589","39.1598153,-76.67292469","39.15967462,-76.67266029"
